image_path,gt_label,anomaly_score
cable-good-007,0,0.1263430267572403
cable-good-008,0,0.11143545061349869
cable-good-009,0,0.13801796734333038
cable-good-010,0,0.0889783501625061
cable-good-011,0,0.11858115345239639
cable-good-012,0,0.0874801054596901
cable-good-013,0,0.09715196490287781
cable-good-014,0,0.1159924566745758
cable-good-015,0,0.10587473958730698
cable-good-016,0,0.0709657073020935
cable-good-017,0,0.09534536302089691
cable-good-018,0,0.09690278768539429
cable-good-019,0,0.10265852510929108
cable-good-020,0,0.10145360976457596
cable-good-021,0,0.08931854367256165
cable-good-022,0,0.08475363999605179
cable-good-023,0,0.11185719817876816
cable-good-024,0,0.11428000032901764
cable-good-025,0,0.08640142530202866
cable-good-026,0,0.12276383489370346
cable-good-027,0,0.09491575509309769
cable-good-028,0,0.08609539270401001
cable-good-029,0,0.11232736706733704
cable-good-030,0,0.11756152659654617
cable-good-031,0,0.11245587468147278
cable-good-032,0,0.11852212995290756
cable-good-033,0,0.11064502596855164
cable-good-034,0,0.11888951808214188
cable-good-035,0,0.15505269169807434
cable-good-036,0,0.0968133732676506
cable-good-037,0,0.11107969284057617
cable-good-038,0,0.10417325049638748
cable-good-039,0,0.1302623599767685
cable-good-040,0,0.13082684576511383
cable-good-041,0,0.12279177457094193
cable-good-042,0,0.12160427123308182
cable-good-043,0,0.10024245828390121
cable-good-044,0,0.08387778699398041
cable-good-045,0,0.08203709125518799
cable-good-046,0,0.12808004021644592
cable-good-047,0,0.11372098326683044
cable-good-048,0,0.0821545347571373
cable-good-049,0,0.12342052161693573
cable-good-050,0,0.14173217117786407
cable-good-051,0,0.1371173858642578
cable-good-052,0,0.16523003578186035
cable-good-053,0,0.1201169416308403
cable-good-054,0,0.09537282586097717
cable-good-055,0,0.10540658980607986
cable-good-056,0,0.11736185103654861
cable-good-057,0,0.12813223898410797
cable-missing_cable-000,1,0.08172500133514404
cable-missing_cable-001,1,0.09865890443325043
cable-missing_cable-002,1,0.11862480640411377
cable-missing_cable-003,1,0.11755114048719406
cable-missing_cable-004,1,0.10175710916519165
cable-missing_cable-005,1,0.1322435438632965
cable-missing_cable-006,1,0.10145528614521027
cable-missing_cable-007,1,0.10440979897975922
cable-missing_cable-008,1,0.11759365350008011
cable-missing_cable-009,1,0.08817640691995621
cable-missing_cable-010,1,0.11820667237043381
cable-missing_cable-011,1,0.09336365759372711
cable-missing_wire-000,1,0.10387386381626129
cable-missing_wire-001,1,0.10722748935222626
cable-missing_wire-002,1,0.09457121789455414
cable-missing_wire-003,1,0.09580450505018234
cable-missing_wire-004,1,0.11125238984823227
cable-missing_wire-005,1,0.16181840002536774
cable-missing_wire-006,1,0.1174122542142868
cable-missing_wire-007,1,0.08634743839502335
cable-missing_wire-008,1,0.08273424953222275
cable-missing_wire-009,1,0.077207051217556
cable-poke_insulation-000,1,0.08496097475290298
cable-poke_insulation-001,1,0.09900245815515518
cable-poke_insulation-002,1,0.10228744149208069
cable-poke_insulation-003,1,0.09740253537893295
cable-poke_insulation-004,1,0.086225226521492
cable-poke_insulation-005,1,0.07853084802627563
cable-poke_insulation-006,1,0.07910829037427902
cable-poke_insulation-007,1,0.10605531185865402
cable-poke_insulation-008,1,0.1209685206413269
cable-poke_insulation-009,1,0.10506293177604675
